DATASET_HEATMAP
SEPARATOR,COMMA
DATASET_LABEL,pathways
COLOR,#ff0000
FIELD_LABELS,Cysteine.Biosynthesis,Sulfite.Export,Methanethiol.Degradation,Cysteine.Degradation,Coenzyme.A.Degradation,S.adenosyl.L.homocysteine.degradation,Cysteate.Degradation,DMSP.degradation,Biotin.Degradation,N.acetyltaurine.Transport,Sulfoacetaldehyde.Degradation,Isethionate.Transport,DHPS.Transporter,Methionine.Synthesis,X3.Mercaptopyruvate.Degradation,Glutathione.Synthesis,Glutathione.disulfide.degradation.and.synthesis,Biotin.Transport,Taurine.Degradation,DHPS.Degradation,Methanethiol.Synthesis,Methionine.Degradation,Hypotaurine.Degradation,Taurine.Transport,Methanesulfonate.Degradation,Choline.O.sulfate.Transport,Methionine.Transport,Sulfolactate.degradation,Sulfopyruvate.Degradation,Methionine...N.Acyl.L.homoserine.lactone,SO4thiosulfate.transporter,Dimethylsulfoxide.Degradation,Choline.O.sulfate.Degradation,Dimethylsulfone.Degradation,Glutathione.Transporter,Sulfite.Dehydrogenase
TARA_SAMN05326641_METAG_ANW00016,1,1,1,1,0,1,1,1,0,1,1,1,1,0.666666667,0,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00017,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0.5,0,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326641_METAG_ANW00018,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326641_METAG_ANW00019,1,1,1,1,1,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326641_METAG_ANW00020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0.666666667,0,0,0,0,0,1,1,0,0,0,0.666666667,0,0,0
TARA_SAMN05326641_METAG_ANW00021,1,1,1,1,1,1,0,1,0,0,0,0,0,0.75,0,0,0,0,1,0,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326641_METAG_ANW00022,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326641_METAG_ANW00023,1,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00024,1,1,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00025,0.5,1,0,1,0,0,1,1,1,1,1,0,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326641_METAG_ANW00026,1,1,1,1,1,1,1,1,0,0,0,1,1,0.833333333,1,1,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00029,1,1,1,1,0,1,1,1,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00030,1,1,1,1,1,1,1,0,1,0,0,0,0,0.5,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00031,1,1,1,1,1,1,1,1,0,1,1,1,1,0.666666667,0,1,1,1,0,1,0,0.333333333,0,0,1,0,0,1,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00032,1,1,1,1,1,1,1,1,0,1,1,1,1,0.666666667,1,0.5,1,0,0,1,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326641_METAG_ANW00033,1,1,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00034,1,0,1,1,1,1,0,0,1,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00035,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0.666666667,1,0,0,1,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326641_METAG_ANW00036,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0.5,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326641_METAG_ANW00039,1,1,0,1,1,1,0,1,1,0,0,0,0,0.5,0,0,0,0,0,0,0,0.666666667,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326641_METAG_ANW00040,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,1,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326641_METAG_ANW00042,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00046,1,1,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326641_METAG_ANW00052,1,0,1,1,1,1,1,1,1,0,1,0,0,0.833333333,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,1,0,0,0,0.666666667,0,0,0
TARA_SAMN05326641_METAG_ANW00054,1,1,1,1,1,1,0,1,0,0,1,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,1,0,0,0,0.666666667,0,0,0
TARA_SAMN05326641_METAG_ANW00056,1,1,1,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326641_METAG_ANW00057,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.333333333,1,0,0
TARA_SAMN05326641_METAG_ANW00065,1,1,1,1,1,1,0,1,1,1,0,1,1,0.833333333,0,1,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326641_METAG_ANW00088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326642_METAG_ASE00002,1,1,1,1,1,1,1,1,0,1,0,0,0,0.75,0,0.5,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326642_METAG_ASE00003,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0.666666667,1,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326642_METAG_ASE00004,1,1,1,1,1,1,1,1,1,0,1,0,0,0.833333333,1,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326642_METAG_ASE00006,1,1,1,1,1,0,0,0,1,0,1,1,1,0.666666667,0,0,0,0,0,0,0,0.333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TARA_SAMN05326642_METAG_ASE00008,1,1,1,1,0,1,1,0,1,1,1,0,0,1,0,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326642_METAG_ASE00010,1,1,1,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,1,1,0,0.333333333,1,0,1,0,0,1,1,0,0,0,0.666666667,1,0,0
TARA_SAMN05326642_METAG_ASE00014,1,1,1,1,1,0,1,1,1,0,1,0,0,0.75,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,0,1,0,0,0,0.666666667,0,0,0
TARA_SAMN05326642_METAG_ASE00021,1,1,1,1,1,1,1,1,1,1,0,1,1,0.75,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326642_METAG_ASE00036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326643_METAG_ASW00001,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326643_METAG_ASW00002,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0.666666667,0,0,0
TARA_SAMN05326643_METAG_ASW00003,1,1,1,1,0,0,1,1,0,1,0,1,1,0.666666667,0,0.5,1,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326643_METAG_ASW00004,1,1,0,1,1,1,1,1,1,0,1,1,1,0.833333333,0,1,1,0,0,0,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326643_METAG_ASW00008,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0.666666667,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326643_METAG_ASW00010,1,1,1,1,1,1,0,0,1,1,1,0,0,0.833333333,0,0.5,0,1,1,0,0,0.666666667,0,1,0,1,1,0,0,0,0,0,0,0,1,0
TARA_SAMN05326643_METAG_ASW00011,1,1,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326643_METAG_ASW00012,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326643_METAG_ASW00013,1,1,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326643_METAG_ASW00016,1,1,1,1,1,1,0,1,1,1,0,1,1,0.666666667,1,0.5,1,0,1,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326643_METAG_ASW00018,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326643_METAG_ASW00023,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00001,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00002,0.5,0,0,1,0,1,1,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00004,1,1,1,1,1,1,1,0,1,0,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00005,1,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00006,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00007,1,1,1,1,1,1,0,1,0,1,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00008,0.5,1,0,1,1,0,1,0,0,1,0,0,0,0.25,0,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00009,1,1,1,1,1,1,1,1,1,0,1,0,0,0.833333333,0,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00010,1,1,1,1,1,1,0,1,0,1,0,1,1,1,0,0.5,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00011,1,1,1,1,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,1,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00012,1,1,1,1,1,0,1,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326644_METAG_PON00013,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,0,0.666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,1
TARA_SAMN05326644_METAG_PON00015,1,1,1,1,1,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00016,1,0,1,1,1,1,1,1,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00018,0.5,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00019,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00023,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0.666666667,0,1,0,0,0,0,0,0,1,0,0.666666667,0,0,0
TARA_SAMN05326644_METAG_PON00024,1,1,1,1,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0.333333333,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00026,1,1,1,1,1,0,1,1,0,1,1,1,1,0.833333333,1,0.5,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00027,1,1,1,1,1,1,0,0,1,0,0,1,1,0.833333333,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00029,1,1,1,1,0,1,1,1,1,0,0,1,1,0.833333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00033,1,1,1,0,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00036,1,1,1,0,1,1,0,1,0,1,0,0,0,0.333333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00038,1,1,1,1,0,1,1,1,1,0,0,1,1,0.833333333,0,0.5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00039,1,1,1,1,1,1,1,1,0,1,1,1,1,0.666666667,0,1,1,0,1,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326644_METAG_PON00042,1,1,1,1,1,1,0,0,1,0,0,0,0,0.833333333,0,1,1,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326644_METAG_PON00046,1,1,1,1,1,1,1,0,1,0,0,1,1,0.666666667,1,1,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326644_METAG_PON00056,1,1,1,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00058,1,1,1,1,1,1,1,1,1,1,0,0,0,0.75,0,1,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326644_METAG_PON00061,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00001,1,1,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326645_METAG_PSE00002,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00004,1,1,1,1,1,1,1,1,0,0,0,0,0,0.75,0,0.5,1,1,0,0,0,0.666666667,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00005,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00006,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00007,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00009,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0.5,0,1,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00010,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,0.666666667,1,0,0,0,0,1,1,1,0,0,1,0,0,0
TARA_SAMN05326645_METAG_PSE00011,1,1,1,1,1,1,0,0,1,0,1,0,0,1,0,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00013,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0.5,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00014,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00015,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,0,0,0.666666667,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00016,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.5,1,1,1,0,1,0.666666667,1,0,0,1,1,0,0,0,1,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00017,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326645_METAG_PSE00018,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00019,1,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.666666667,1,0,0
TARA_SAMN05326645_METAG_PSE00020,1,1,1,1,1,1,1,1,1,1,0,0,0,0.75,0,0,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00021,1,1,1,1,0,1,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00022,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00023,1,1,1,1,1,1,0,1,0,1,0,1,1,0.75,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00024,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,0,0.666666667,0,0,0
TARA_SAMN05326645_METAG_PSE00025,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0.666666667,1,1,1,0,0,1,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326645_METAG_PSE00026,1,1,1,1,1,0,1,0,1,1,1,0,0,1,0,1,1,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00027,1,1,1,1,1,1,1,1,1,1,1,1,1,0.666666667,1,1,1,1,1,1,0,0.666666667,1,1,1,0,0,0,1,0,0,0,0.666666667,0,0,0
TARA_SAMN05326645_METAG_PSE00028,1,1,1,1,1,1,1,1,0,1,0,0,0,0.75,0,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00031,1,1,1,1,1,1,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00032,1,1,1,1,1,1,0,0,0,1,0,1,1,0.75,0,0.5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00033,1,1,1,1,1,1,1,1,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00035,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0.333333333,0,0,0,1,1,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00037,1,1,1,1,1,1,1,1,1,1,0,1,1,0.75,0,1,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00038,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0.666666667,0,1,0,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326645_METAG_PSE00039,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0.5,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00041,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0.333333333,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00042,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0.333333333,0,0,0,1,1,0,0,0,1,0,0.666666667,0,0,0
TARA_SAMN05326645_METAG_PSE00043,1,1,1,0.5,1,1,1,0,1,0,0,0,0,0.5,1,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00044,1,1,1,1,0,0,0,0,0,1,1,0,0,0.833333333,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00045,1,1,1,1,1,1,1,0,1,0,0,1,1,1,0,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00046,1,1,1,1,1,1,1,1,0,0,0,0,0,0.833333333,0,0,0,0,1,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00048,1,0,0,1,0,0,0,0,1,1,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00050,1,1,1,1,1,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00052,1,0,1,1,1,0,1,1,1,0,1,0,0,0.75,0,0,0,0,1,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00053,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00055,1,1,1,1,1,1,1,1,1,1,1,1,1,0.333333333,1,1,0,1,1,1,0,0.333333333,1,1,1,0,0,0,0,0,0,0,0.666666667,0,0,0
TARA_SAMN05326645_METAG_PSE00056,1,1,1,1,1,1,0,1,0,0,0,1,1,1,1,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00058,1,1,1,1,1,1,1,0,1,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00059,1,1,1,1,0,1,1,0,0,0,0,1,1,0.666666667,0,0.5,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00061,1,1,1,1,1,1,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00066,1,1,1,1,1,1,1,1,0,1,0,0,0,0.333333333,0,0.5,0,0,0,0,1,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00068,1,1,1,1,1,1,1,1,0,1,0,1,1,0.666666667,0,0,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00073,1,0,1,1,1,1,1,1,0,0,0,1,1,0.833333333,1,1,0,1,0,0,0,0.666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TARA_SAMN05326645_METAG_PSE00077,1,1,1,1,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0.666666667,0,0,0,1,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00078,1,1,1,1,0,0,1,0,0,0,1,0,0,0.75,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0
TARA_SAMN05326645_METAG_PSE00083,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0.5,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
