DATASET_HEATMAP
SEPARATOR,COMMA
TARA_SAMEA2623649_METAG_CEPJDLGC,86.68
TARA_SAMEA2623649_METAG_CHPOKCIM,87.7
TARA_SAMEA2623649_METAG_COAEPCAD,94.54
TARA_SAMEA2623649_METAG_EBBNLIID,85.21
TARA_SAMEA2623649_METAG_EJBMLLJL,94.08
TARA_SAMEA2623649_METAG_ELECPGMK,76.47
TARA_SAMEA2623649_METAG_FFCDNLHJ,80.09
TARA_SAMEA2623649_METAG_FFHMMIFK,88.64
TARA_SAMEA2623649_METAG_FONNEAOA,92
TARA_SAMEA2623649_METAG_GAIAFLBA,96.47
TARA_SAMEA2623649_METAG_GDJFEMEE,97.2
TARA_SAMEA2623649_METAG_GFHIHCBB,84.46
TARA_SAMEA2623649_METAG_GGGGOBLB,97.61
TARA_SAMEA2623649_METAG_GKNGMKAH,77.92
TARA_SAMEA2623649_METAG_IFABJCBC,93.28
TARA_SAMEA2623649_METAG_IGIOHLLK,80.53
TARA_SAMEA2623649_METAG_JJFCOBKH,84.71
TARA_SAMEA2623649_METAG_JJMDEADN,86.48
TARA_SAMEA2623649_METAG_JMAILDDC,94.99
TARA_SAMEA2623649_METAG_JNHJPEEE,88.98
TARA_SAMEA2623649_METAG_JPDGPIFI,78.26
TARA_SAMEA2623649_METAG_KOLBDOMM,81.9
TARA_SAMEA2623649_METAG_LFKFDLGF,86.56
TARA_SAMEA2623649_METAG_LINAFEAP,88.56
TARA_SAMEA2623649_METAG_MAMDGIMF,93.98
TARA_SAMEA2623649_METAG_MHPAEPEK,88
TARA_SAMEA2623649_METAG_MIFIFFBK,83.98
TARA_SAMEA2623649_METAG_MJNMMDAC,78.93
TARA_SAMEA2623649_METAG_MLFNCAEH,92.07
TARA_SAMEA2623649_METAG_MPEOCJHB,93.96
TARA_SAMEA2623649_METAG_NCKOBIHG,98.66
TARA_SAMEA2623649_METAG_NKNPCGMA,75
TARA_SAMEA2623649_METAG_NNCJKNOI,93.08
TARA_SAMEA2623649_METAG_NPCEHFOG,91.52
TARA_SAMEA2623649_METAG_OOOLDOJK,93.3
TARA_SAMEA2623649_METAG_PDMFMGEL,83.75
TARA_SAMEA2623649_METAG_PIPLCODE,89.44
TARA_SAMEA2623649_METAG_PKEFJCOD,81.02
TARA_SAMEA2623649_METAG_PKLKAFFB,92.67
TARA_SAMEA2623649_METAG_PLCCOONO,82.71
TARA_SAMEA2623649_METAG_PLGDFCNB,85.82
TARA_SAMEA2623649_METAG_PPBBEABF,80.47
TARA_SAMEA2623673_METAG_BFAMLMFE,95.24
TARA_SAMEA2623673_METAG_BINCNEMF,86.86
TARA_SAMEA2623673_METAG_BKEGBDEO,79.23
TARA_SAMEA2623673_METAG_COIFPCOG,85.05
TARA_SAMEA2623673_METAG_DAHIKCHG,81.31
TARA_SAMEA2623673_METAG_DCDDKIBD,91.83
TARA_SAMEA2623673_METAG_DCIOEMAK,80.56
TARA_SAMEA2623673_METAG_DFBAMGMM,76.98
TARA_SAMEA2623673_METAG_DJHFNGBK,83.13
TARA_SAMEA2623673_METAG_DNKJCGNK,79.7
TARA_SAMEA2623673_METAG_DOLFGKPC,77.06
TARA_SAMEA2623673_METAG_EDONDJIB,90.32
TARA_SAMEA2623673_METAG_EODGEAMC,89.3
TARA_SAMEA2623673_METAG_FIFIOGBI,90.74
TARA_SAMEA2623673_METAG_FIHHJOOP,76.8
TARA_SAMEA2623673_METAG_FOLFAJAA,83.81
TARA_SAMEA2623673_METAG_GJIDIOKJ,75.84
TARA_SAMEA2623673_METAG_GNDLGCEE,81.62
TARA_SAMEA2623673_METAG_GNDNKFFO,85.38
TARA_SAMEA2623673_METAG_GNKBNJIB,78.43
TARA_SAMEA2623673_METAG_GPHGJKJB,80.4
TARA_SAMEA2623673_METAG_IFFBDALD,90.1
TARA_SAMEA2623673_METAG_INBBCOBA,96.96
TARA_SAMEA2623673_METAG_INGMBOLI,89.92
TARA_SAMEA2623673_METAG_IOECNBNF,76.64
TARA_SAMEA2623673_METAG_JFFDJKBM,86.86
TARA_SAMEA2623673_METAG_JKOCBELO,77.35
TARA_SAMEA2623673_METAG_JMGKFHOG,84.54
TARA_SAMEA2623673_METAG_KLJKLHKJ,82.13
TARA_SAMEA2623673_METAG_KMONMOPF,79.86
TARA_SAMEA2623673_METAG_LIGJOFMP,92.72
TARA_SAMEA2623673_METAG_MANCIGAH,92.43
TARA_SAMEA2623673_METAG_MKLLIDAN,76.87
TARA_SAMEA2623673_METAG_NAGMKGKN,78.25
TARA_SAMEA2623673_METAG_NCOIOEGE,93.46
TARA_SAMEA2623673_METAG_NHALGGCP,86.11
TARA_SAMEA2623673_METAG_NJKJGIDK,85.83
TARA_SAMEA2623673_METAG_NNKKAOGP,91.48
TARA_SAMEA2623673_METAG_NPAGHBDC,84.62
TARA_SAMEA2623673_METAG_OAGKCCED,92.52
TARA_SAMEA2623673_METAG_OHJFNMIE,83.88
TARA_SAMEA2623673_METAG_PJECNDIB,89.94
TARA_SAMEA2623693_METAG_BIFEJPDE,75.36
TARA_SAMEA2623693_METAG_CEHHMAJI,82.82
TARA_SAMEA2623693_METAG_EFEFIPAF,96.76
TARA_SAMEA2623693_METAG_GGAAIGGE,91.76
TARA_SAMEA2623693_METAG_GGJGIIOG,78.49
TARA_SAMEA2623693_METAG_GHHPFIDC,97.71
TARA_SAMEA2623693_METAG_GIENLJFM,98.88
TARA_SAMEA2623693_METAG_GPOHIFOF,92.37
TARA_SAMEA2623693_METAG_MAANBGIO,95.94
TARA_SAMEA2623693_METAG_MEFDFGPN,86.2
TARA_SAMEA2623693_METAG_MFBGBMMG,86.08
TARA_SAMEA2623693_METAG_MIMDHFJN,81.09
TARA_SAMEA2623693_METAG_MLPGADLM,88.08
TARA_SAMEA2623693_METAG_MOEAEENP,85.48
TARA_SAMEA2623693_METAG_OLBFIODE,89.12
TARA_SAMEA2623734_METAG_ACLAJGAL,87.7
TARA_SAMEA2623734_METAG_APMFAIAJ,97.66
TARA_SAMEA2623734_METAG_BBBJCDAL,83.04
TARA_SAMEA2623734_METAG_BKOMCCBJ,87.94
TARA_SAMEA2623734_METAG_CBAENPDF,76.81
TARA_SAMEA2623734_METAG_CFGALPMA,78.5
TARA_SAMEA2623734_METAG_DGLJFOPG,76.32
TARA_SAMEA2623734_METAG_DLEGHBEP,75.76
TARA_SAMEA2623734_METAG_FAEPFLJD,83.26
TARA_SAMEA2623734_METAG_FGBPLIAE,91.12
TARA_SAMEA2623734_METAG_FJLDPPCC,75
TARA_SAMEA2623734_METAG_FLDIJGPE,86.28
TARA_SAMEA2623734_METAG_FMEHMANI,85.52
TARA_SAMEA2623734_METAG_GBKPBJIJ,88.82
TARA_SAMEA2623734_METAG_GNAPJEFA,89.22
TARA_SAMEA2623734_METAG_GNHKKFDK,77.5
TARA_SAMEA2623734_METAG_HOEPKPDL,76.4
TARA_SAMEA2623734_METAG_IBDAAHJD,90.08
TARA_SAMEA2623734_METAG_IENGIHCM,88.88
TARA_SAMEA2623734_METAG_IIIOHHAD,88.6
TARA_SAMEA2623734_METAG_IJBGBPNO,81.38
TARA_SAMEA2623734_METAG_IKNBAAMP,81.03
TARA_SAMEA2623734_METAG_JCFANOOL,83.88
TARA_SAMEA2623734_METAG_JJLNOAMP,82.56
TARA_SAMEA2623734_METAG_JMCODJGI,86.39
TARA_SAMEA2623734_METAG_JNCJFMLG,91.56
TARA_SAMEA2623734_METAG_KCHMNJNE,83.74
TARA_SAMEA2623734_METAG_LEBLBAKJ,78.31
TARA_SAMEA2623734_METAG_LHEAHHCN,75.3
TARA_SAMEA2623734_METAG_MLCEIHPJ,85.92
TARA_SAMEA2623734_METAG_MOOJPMEE,81.08
TARA_SAMEA2623734_METAG_NFKFPMLH,87.11
TARA_SAMEA2623734_METAG_NNEJKDJE,87.2
TARA_SAMEA2623734_METAG_OEAFOKKM,88.64
TARA_SAMEA2623734_METAG_OFDIKDKK,85.69
TARA_SAMEA2623734_METAG_OHGCEHCJ,95.28
TARA_SAMEA2623734_METAG_PJGEFNLF,97.79
TARA_SAMEA2623741_METAG_DLKGCKBM,96.81
TARA_SAMEA2623756_METAG_ADIACIIP,95.74
TARA_SAMEA2623756_METAG_AGAPHMJH,83.08
TARA_SAMEA2623756_METAG_AHBGEJKI,78.9
TARA_SAMEA2623756_METAG_AHGOCOOE,88.71
TARA_SAMEA2623756_METAG_AHONMCJO,87.4
TARA_SAMEA2623756_METAG_AJJHPDBO,79.67
TARA_SAMEA2623756_METAG_BKKEJFNE,91.22
TARA_SAMEA2623756_METAG_BNJLBMPF,82.3
TARA_SAMEA2623756_METAG_CDCNDNLC,79.95
TARA_SAMEA2623756_METAG_CFLICHKA,77.84
TARA_SAMEA2623756_METAG_CFMFDDPO,96.51
TARA_SAMEA2623756_METAG_CHDMOBPJ,98.02
TARA_SAMEA2623756_METAG_CPKLLIFE,84.01
TARA_SAMEA2623756_METAG_DIFAIHGK,82.88
TARA_SAMEA2623756_METAG_DKEICAIH,92.52
TARA_SAMEA2623756_METAG_DMBINDKP,99.64
TARA_SAMEA2623756_METAG_EILEHNFN,91.94
TARA_SAMEA2623756_METAG_EPAOJDBK,99.48
TARA_SAMEA2623756_METAG_FACJOEAJ,80.7
TARA_SAMEA2623756_METAG_FAHBIDMO,94.09
TARA_SAMEA2623756_METAG_FDADPHPN,82.88
TARA_SAMEA2623756_METAG_FEJBLEFD,79.76
TARA_SAMEA2623756_METAG_FNMIDCFH,75.72
TARA_SAMEA2623756_METAG_FOPKGLGB,76.92
TARA_SAMEA2623756_METAG_GIMFKGMG,81.84
TARA_SAMEA2623756_METAG_GLPHFJKB,93.54
TARA_SAMEA2623756_METAG_HDODALJM,91.88
TARA_SAMEA2623756_METAG_HHHMMKDF,84.5
TARA_SAMEA2623756_METAG_HJLMPHMA,82.98
TARA_SAMEA2623756_METAG_HKPDJOCC,79.34
TARA_SAMEA2623756_METAG_HLBGCHOC,83.76
TARA_SAMEA2623756_METAG_IEFKNLGM,83.76
TARA_SAMEA2623756_METAG_KEOMHLBK,76.34
TARA_SAMEA2623756_METAG_KFPHNBBH,93.98
TARA_SAMEA2623756_METAG_KGLCBGOK,93.66
TARA_SAMEA2623756_METAG_KHHGJCKK,85.52
TARA_SAMEA2623756_METAG_LALAMBAD,82.51
TARA_SAMEA2623756_METAG_LKBOOLKF,75.94
TARA_SAMEA2623756_METAG_LMHAEILL,92.34
TARA_SAMEA2623756_METAG_MBKPMKMJ,95.94
TARA_SAMEA2623756_METAG_MGNAIKDI,86.98
TARA_SAMEA2623756_METAG_MHGKNBJE,88.84
TARA_SAMEA2623756_METAG_MIHFNHCC,88.5
TARA_SAMEA2623756_METAG_MPKNDHJM,76.96
TARA_SAMEA2623756_METAG_NCABMADH,82.11
TARA_SAMEA2623756_METAG_NFIBGMOG,91.27
TARA_SAMEA2623756_METAG_NGMEPLPD,85.34
TARA_SAMEA2623756_METAG_NJFKOENM,84.09
TARA_SAMEA2623756_METAG_OBGMLHED,86.16
TARA_SAMEA2623756_METAG_OCGFNJOE,92.6
TARA_SAMEA2623756_METAG_OLKELJGB,77.93
TARA_SAMEA2623756_METAG_PAOCEMOG,82.47
TARA_SAMEA2623756_METAG_PBPNDPGI,81.37
TARA_SAMEA2623756_METAG_PNEAKFCB,77.05
TARA_SAMEA2623774_METAG_BAFIAFAC,83.7
TARA_SAMEA2623774_METAG_BAGMFKJH,80.28
TARA_SAMEA2623774_METAG_BDPNIMNC,90
TARA_SAMEA2623774_METAG_BICNOJFA,82.54
TARA_SAMEA2623774_METAG_CMKEJNLA,84.84
TARA_SAMEA2623774_METAG_DAEBBAPI,82.22
TARA_SAMEA2623774_METAG_EGKEDOPH,81.26
TARA_SAMEA2623774_METAG_EPKIFLEP,78.8
TARA_SAMEA2623774_METAG_FBEJAGEK,87.35
TARA_SAMEA2623774_METAG_GLEEDMHL,84.91
TARA_SAMEA2623774_METAG_HDFJIPOL,82.16
TARA_SAMEA2623774_METAG_HFMHOAHN,83.33
TARA_SAMEA2623774_METAG_IBBJLBOI,87.88
TARA_SAMEA2623774_METAG_ICAHOJAN,75.25
TARA_SAMEA2623774_METAG_IHINPAGN,80.27
TARA_SAMEA2623774_METAG_IIDHDBDM,94.23
TARA_SAMEA2623774_METAG_JAOBDDLL,83.45
TARA_SAMEA2623774_METAG_JHLEAIMG,82.72
TARA_SAMEA2623774_METAG_JOGBELFF,77.67
TARA_SAMEA2623774_METAG_KCPNEFLK,81.09
TARA_SAMEA2623774_METAG_LGOLGOMP,76.94
TARA_SAMEA2623774_METAG_LJAFNIFN,89.46
TARA_SAMEA2623774_METAG_LLBDOLLP,90.67
TARA_SAMEA2623774_METAG_LNKLMJCE,94.7
TARA_SAMEA2623774_METAG_LNMADKJG,90.52
TARA_SAMEA2623774_METAG_MFICAMAK,76.16
TARA_SAMEA2623774_METAG_MKJMJDKO,84.46
TARA_SAMEA2623774_METAG_MPJNCMNP,83.07
TARA_SAMEA2623774_METAG_NMEMENEN,82.1
TARA_SAMEA2623774_METAG_ODFFAFBO,83.7
TARA_SAMEA2623774_METAG_OGACPEIM,77.62
TARA_SAMEA2623774_METAG_OHCOKAMK,87
TARA_SAMEA2623774_METAG_OHEKDPDK,78.99
TARA_SAMEA2623774_METAG_OMPDMHND,75.12
TARA_SAMEA2623774_METAG_PDJDAMLK,80.82
TARA_SAMEA2623794_METAG_AGNFKEDD,92.15
TARA_SAMEA2623794_METAG_ALOENMBB,98.88
TARA_SAMEA2623794_METAG_CBBGAPHI,93.03
TARA_SAMEA2623794_METAG_CEPIILNA,78.54
TARA_SAMEA2623794_METAG_CPDNDNNE,77.62
TARA_SAMEA2623794_METAG_DGHNCGJB,99.07
TARA_SAMEA2623794_METAG_DHNGOCNG,75.06
TARA_SAMEA2623794_METAG_EPELCFGL,86.88
TARA_SAMEA2623794_METAG_GCMKOOOC,93.14
TARA_SAMEA2623794_METAG_GGPBJABH,91.6
TARA_SAMEA2623794_METAG_HCKPMHFL,81.77
TARA_SAMEA2623794_METAG_ICHJGDMH,80.5
TARA_SAMEA2623794_METAG_INFHIBMK,86.52
TARA_SAMEA2623794_METAG_KJABABLA,85.37
TARA_SAMEA2623794_METAG_MPMFMBGL,91.18
TARA_SAMEA2623794_METAG_NMMFOBFH,78.09
TARA_SAMEA2623794_METAG_NMPNCMMA,80.4
TARA_SAMEA2623794_METAG_NPDGDAAN,81.09
TARA_SAMEA2623794_METAG_OLGJCCDJ,79.13
TARA_SAMEA2623794_METAG_OODCOEJD,87.64
TARA_SAMEA2623794_METAG_PIGDBPIB,87.85
TARA_SAMEA2623808_METAG_ALANFKEP,80.61
TARA_SAMEA2623808_METAG_BHIFPBNF,84.66
TARA_SAMEA2623808_METAG_DCJDEBGF,78.18
TARA_SAMEA2623808_METAG_DPPBKJDA,80.98
TARA_SAMEA2623808_METAG_FAAJGPAJ,81.43
TARA_SAMEA2623808_METAG_GBLGMGHE,91.13
TARA_SAMEA2623808_METAG_GCBFMMAE,93.17
TARA_SAMEA2623808_METAG_GKMEIBJI,92.22
TARA_SAMEA2623808_METAG_HAANABKK,78.58
TARA_SAMEA2623808_METAG_HCDEKAPD,90.3
TARA_SAMEA2623808_METAG_HCOCHCCM,89.37
TARA_SAMEA2623808_METAG_HIDIIOOH,78.78
TARA_SAMEA2623808_METAG_HNDMMCFI,76.24
TARA_SAMEA2623808_METAG_IBIIMDPL,93.26
TARA_SAMEA2623808_METAG_IEJMJGKD,82.72
TARA_SAMEA2623808_METAG_ILGAMHGA,80.79
TARA_SAMEA2623808_METAG_INJHMJAM,84.55
TARA_SAMEA2623808_METAG_LMGGDHME,77.34
TARA_SAMEA2623808_METAG_MABHOEKC,90.69
TARA_SAMEA2623808_METAG_MPCKCAAI,85.64
TARA_SAMEA2623808_METAG_NDKJJDAN,85.47
TARA_SAMEA2623808_METAG_NFPEPGIB,78.02
TARA_SAMEA2623808_METAG_OADJBDML,77.96
TARA_SAMEA2623808_METAG_OGBBIKLM,84.48
TARA_SAMEA2623808_METAG_PEOJNKKH,79.03
TARA_SAMEA2623808_METAG_PIBNLNPM,76.18
TARA_SAMEA2623826_METAG_BJIDBCID,83.12
TARA_SAMEA2623826_METAG_BMLFKAJL,79.42
TARA_SAMEA2623826_METAG_CALBAJON,86.15
TARA_SAMEA2623826_METAG_CCJGCNPM,88.43
TARA_SAMEA2623826_METAG_CCKPONJB,80.4
TARA_SAMEA2623826_METAG_CDHFDGAM,86.22
TARA_SAMEA2623826_METAG_CFODMHPN,87.48
TARA_SAMEA2623826_METAG_DBFDPDJF,92.06
TARA_SAMEA2623826_METAG_DLIHIEHK,83.59
TARA_SAMEA2623826_METAG_DLMLDLMA,92.41
TARA_SAMEA2623826_METAG_EFMFOMNJ,92.63
TARA_SAMEA2623826_METAG_FBPPGNKK,94.32
TARA_SAMEA2623826_METAG_FDMACKGH,78.64
TARA_SAMEA2623826_METAG_FMAKCDHP,84.76
TARA_SAMEA2623826_METAG_GDHGGJDD,84.61
TARA_SAMEA2623826_METAG_GEPOICIM,78.63
TARA_SAMEA2623826_METAG_GHDLHLGF,82.36
TARA_SAMEA2623826_METAG_HKLJCBBM,78.14
TARA_SAMEA2623826_METAG_HLKFIAML,98
TARA_SAMEA2623826_METAG_ILEBEMMO,91.97
TARA_SAMEA2623826_METAG_KFLJPNGA,81.24
TARA_SAMEA2623826_METAG_KGLIOAJK,80.36
TARA_SAMEA2623826_METAG_KKGMNOPN,85.16
TARA_SAMEA2623826_METAG_LEFOAHNC,89.82
TARA_SAMEA2623826_METAG_LMKHKGLG,84.36
TARA_SAMEA2623826_METAG_MAEBGPLK,78.05
TARA_SAMEA2623826_METAG_MGADAENG,76.12
TARA_SAMEA2623826_METAG_MINAPPNB,85.06
TARA_SAMEA2623826_METAG_MPCEEMCJ,81.78
TARA_SAMEA2623826_METAG_MPCEGCCN,88.6
TARA_SAMEA2623826_METAG_OCIHHAIO,93.28
TARA_SAMEA2623826_METAG_OPGDCJIH,83.76
TARA_SAMEA2623826_METAG_PADKDIPJ,81.03
TARA_SAMEA2623826_METAG_PGAKDBDF,81.06
TARA_SAMEA2623826_METAG_PKKEMJGB,91.79
TARA_SAMEA2623850_METAG_AGNHKPCN,90.46
TARA_SAMEA2623850_METAG_BDBABECM,86.54
TARA_SAMEA2623850_METAG_CCIIBCGF,78.56
TARA_SAMEA2623850_METAG_CEBGFOCO,84.8
TARA_SAMEA2623850_METAG_CPABFIAD,81.62
TARA_SAMEA2623850_METAG_DMENNHJN,93.5
TARA_SAMEA2623850_METAG_DPDGAPLL,76.94
TARA_SAMEA2623850_METAG_FKKEHPMI,85.24
TARA_SAMEA2623850_METAG_GHEJGCGO,79.76
TARA_SAMEA2623850_METAG_GKBDOLKF,82.39
TARA_SAMEA2623850_METAG_HLNHPIEF,92.18
TARA_SAMEA2623850_METAG_IHLNEPNK,88.94
TARA_SAMEA2623850_METAG_IJJHBNPH,83.99
TARA_SAMEA2623850_METAG_IMONFFKG,75.62
TARA_SAMEA2623850_METAG_JCIBPKNM,85.7
TARA_SAMEA2623850_METAG_JNOEMOEG,85.79
TARA_SAMEA2623850_METAG_KJNKAADA,81.13
TARA_SAMEA2623850_METAG_LGFKOLNF,86.16
TARA_SAMEA2623850_METAG_LJIPCEHC,76.04
TARA_SAMEA2623850_METAG_NADLKMKF,80.82
TARA_SAMEA2623850_METAG_NLIPAHLB,80.81
TARA_SAMEA2623850_METAG_NNJCCPCM,91.02
TARA_SAMEA2623850_METAG_OABLIJLN,78.53
TARA_SAMEA2623850_METAG_OCHPAGMA,86.61
TARA_SAMEA2623850_METAG_OPBDMHEH,83.46
TARA_SAMEA2623850_METAG_PHIJEHCF,75.57
TARA_SAMEA2623850_METAG_PKFIFONF,91.48
TARA_SAMEA2623850_METAG_PONIJALA,85.7
TARA_SAMEA2623859_METAG_BABDCONI,85.6
TARA_SAMEA2623868_METAG_AHMAFADD,81.81
TARA_SAMEA2623868_METAG_AOLFLAKD,84.99
TARA_SAMEA2623868_METAG_BANHHKIH,93.22
TARA_SAMEA2623868_METAG_BBAFKDIC,76.32
TARA_SAMEA2623868_METAG_BNOJJAEN,80.31
TARA_SAMEA2623868_METAG_CAOKBBIA,82.24
TARA_SAMEA2623868_METAG_DKHLHKPN,90.56
TARA_SAMEA2623868_METAG_EEFJNHDN,88.01
TARA_SAMEA2623868_METAG_EIDBBCAP,76.34
TARA_SAMEA2623868_METAG_EOIHPBAI,87.68
TARA_SAMEA2623868_METAG_FBCECGJD,86.94
TARA_SAMEA2623868_METAG_FIADHPBB,90.69
TARA_SAMEA2623868_METAG_GGBMKBBD,78.7
TARA_SAMEA2623868_METAG_GJODOFID,86.74
TARA_SAMEA2623868_METAG_GPCAFNKP,93
TARA_SAMEA2623868_METAG_GPJFODKB,96.64
TARA_SAMEA2623868_METAG_HDHNEMKE,81.82
TARA_SAMEA2623868_METAG_HGNFINKC,84.36
TARA_SAMEA2623868_METAG_HJLNMGIH,84.72
TARA_SAMEA2623868_METAG_HLGJKMJJ,93.19
TARA_SAMEA2623868_METAG_IFAAKDFP,98.12
TARA_SAMEA2623868_METAG_IILOIPPN,83.32
TARA_SAMEA2623868_METAG_IJLBPCGE,88.68
TARA_SAMEA2623868_METAG_IJLCNBIN,78.6
TARA_SAMEA2623868_METAG_JDHJPLCP,89.23
TARA_SAMEA2623868_METAG_JEEIHONJ,94.24
TARA_SAMEA2623868_METAG_JEIOPHON,90.48
TARA_SAMEA2623868_METAG_JJDMACDB,75.74
TARA_SAMEA2623868_METAG_JMIMGBCF,82.94
TARA_SAMEA2623868_METAG_KCNPONEC,76.67
TARA_SAMEA2623868_METAG_KGGIIGAI,81.88
TARA_SAMEA2623868_METAG_KJBFMAKK,95.66
TARA_SAMEA2623868_METAG_KKHFCOPG,83.9
TARA_SAMEA2623868_METAG_LKCIDBHF,81.98
TARA_SAMEA2623868_METAG_LNDAOFGE,85.86
TARA_SAMEA2623868_METAG_MMHACAKM,84.61
TARA_SAMEA2623868_METAG_MNLELPPJ,77.31
TARA_SAMEA2623868_METAG_OOIFPHAD,88.52
TARA_SAMEA2623868_METAG_PJMANKAH,81.43
TARA_SAMEA2623886_METAG_AAODFIIA,90.72
TARA_SAMEA2623886_METAG_AMIEIFLM,98.2
TARA_SAMEA2623886_METAG_CKKOGGOP,83
TARA_SAMEA2623886_METAG_CLBJMLNK,83.12
TARA_SAMEA2623886_METAG_CNIBGFNF,89.3
TARA_SAMEA2623886_METAG_DCCFAOBI,82.12
TARA_SAMEA2623886_METAG_EGDOHLAP,79.64
TARA_SAMEA2623886_METAG_FIDHPHGB,77.8
TARA_SAMEA2623886_METAG_HAHLOJEE,88.76
TARA_SAMEA2623886_METAG_HPEANAFC,79.34
TARA_SAMEA2623886_METAG_IABPPFLJ,76.02
TARA_SAMEA2623886_METAG_IDCLBCOA,87.38
TARA_SAMEA2623886_METAG_IJMCCKJP,91.69
TARA_SAMEA2623886_METAG_JCNCOADG,77.93
TARA_SAMEA2623886_METAG_JFDDNGJH,78.1
TARA_SAMEA2623886_METAG_KDFCBKAA,77.02
TARA_SAMEA2623886_METAG_KPOIDOMI,90.98
TARA_SAMEA2623886_METAG_LGOMNCIM,91.7
TARA_SAMEA2623886_METAG_LJNHHCPJ,75.28
TARA_SAMEA2623886_METAG_LLPNBDAJ,94.71
TARA_SAMEA2623886_METAG_LPHOEKKG,91.7
TARA_SAMEA2623886_METAG_MNDDENPN,83.18
TARA_SAMEA2623886_METAG_NIAIFGDO,89.4
TARA_SAMEA2623886_METAG_NOFLMJDI,78.97
TARA_SAMEA2623886_METAG_OLCKFOHO,84.42
TARA_SAMEA2623886_METAG_OMDDHFLG,75.17
TARA_SAMEA2623886_METAG_PCLJHJEF,75.39
TARA_SAMEA2623907_METAG_ABEKNBEK,75.13
TARA_SAMEA2623907_METAG_ANACBMIO,85.3
TARA_SAMEA2623907_METAG_AOEFMHAF,77.51
TARA_SAMEA2623907_METAG_APBDIPPA,88.92
TARA_SAMEA2623907_METAG_BFCKENLM,79.81
TARA_SAMEA2623907_METAG_BKDEFHCI,92.85
TARA_SAMEA2623907_METAG_CCFFPAND,77.99
TARA_SAMEA2623907_METAG_CFKNGGCL,81.92
TARA_SAMEA2623907_METAG_CLPEOCMH,91.72
TARA_SAMEA2623907_METAG_DMOKMCLJ,77.94
TARA_SAMEA2623907_METAG_DPJJGEDJ,80.66
TARA_SAMEA2623907_METAG_EBOGLADP,89.62
TARA_SAMEA2623907_METAG_ECFMHMMB,94.46
TARA_SAMEA2623907_METAG_EEKBEDFE,79.65
TARA_SAMEA2623907_METAG_EFOFJPNA,90.46
TARA_SAMEA2623907_METAG_EOHOMKLM,85.82
TARA_SAMEA2623907_METAG_FIEPDKCH,94.96
TARA_SAMEA2623907_METAG_FJCDCJOP,85.76
TARA_SAMEA2623907_METAG_FJIGGKKP,87.4
TARA_SAMEA2623907_METAG_FOGPEDDP,85.22
TARA_SAMEA2623907_METAG_HGBNEOOP,89.78
TARA_SAMEA2623907_METAG_IDEEHEFB,93.27
TARA_SAMEA2623907_METAG_ILAJKKCH,93.5
TARA_SAMEA2623907_METAG_INGGONJH,81.58
TARA_SAMEA2623907_METAG_JBHOJJHF,98.48
TARA_SAMEA2623907_METAG_JDNJOPDE,95.55
TARA_SAMEA2623907_METAG_KAMNKKHA,89.1
TARA_SAMEA2623907_METAG_KDOILCDM,92.71
TARA_SAMEA2623907_METAG_KGDLHGFJ,77.2
TARA_SAMEA2623907_METAG_LDGJOKPN,79.15
TARA_SAMEA2623907_METAG_LKOBAOBC,82.75
TARA_SAMEA2623907_METAG_MAAJKHOI,79.46
TARA_SAMEA2623907_METAG_MOFLDGGH,88.72
TARA_SAMEA2623907_METAG_OAOJNEPM,98.94
TARA_SAMEA2623907_METAG_PCEINGMB,88.34
TARA_SAMEA2623907_METAG_PFCGJBAP,84.72
TARA_SAMEA2623907_METAG_PJCNPLHD,99.35
TARA_SAMEA2623919_METAG_BDIHCLHL,80.87
TARA_SAMEA2623919_METAG_BIOMPLEH,89.79
TARA_SAMEA2623919_METAG_BKNCDKPD,78.62
TARA_SAMEA2623919_METAG_BLJMNHJH,80.46
TARA_SAMEA2623919_METAG_CLGBBDCI,78.18
TARA_SAMEA2623919_METAG_CMDEMKIK,83.12
TARA_SAMEA2623919_METAG_DBLKPFKN,86.44
TARA_SAMEA2623919_METAG_ELAJEEBP,82.6
TARA_SAMEA2623919_METAG_FBOFJEFE,92.98
TARA_SAMEA2623919_METAG_GBFGLNBO,77.18
TARA_SAMEA2623919_METAG_GIFACCMC,82.28
TARA_SAMEA2623919_METAG_GOOABBIG,84.12
TARA_SAMEA2623919_METAG_GPBIEBNO,88.36
TARA_SAMEA2623919_METAG_GPFOBGAO,77.1
TARA_SAMEA2623919_METAG_HFBDAGJJ,90.86
TARA_SAMEA2623919_METAG_HKKAOOFB,76.44
TARA_SAMEA2623919_METAG_JLHHMHPC,85.15
TARA_SAMEA2623919_METAG_KKCIALGG,86.16
TARA_SAMEA2623919_METAG_LFEHKBGF,75.99
TARA_SAMEA2623919_METAG_MOCMJJFC,93.26
TARA_SAMEA2623919_METAG_NAJKLAAP,77.76
TARA_SAMEA2623919_METAG_NMBILKKG,93.9
TARA_SAMEA2623919_METAG_OAMNOHHJ,81.18
TARA_SAMEA2623919_METAG_ODMMMBFB,93.72
TARA_SAMEA2623919_METAG_OJECHCHF,87.14
TARA_SAMEA2623919_METAG_OJLOAHFI,75.96
TARA_SAMEA2623919_METAG_OMBNNKHF,91.07
TARA_SAMEA2730749_METAG_OLPPLKCL,96.92
TARA_SAMEA4396424_METAG_ABDPFHAP,75.95
TARA_SAMEA4396424_METAG_ABPJLGNH,91.8
