"","Genome","Cysteine.Biosynthesis","SO4thiosulfate.transporter","Methionine.Synthesis","Methionine.Transport","Cysteine.Degradation","Methionine.Degradation","Methionine.Salvage.Part.1","Methionine.Salvage.Part.2","Methionine.Salvage.Fusion.Enzyme","Methionine.Salvage.Anaerobic.Isoprenoid.Shunt","Methionine.Salvage.Anaerobic.Degradation.of.MTRu1P","Methionine...N.Acyl.L.homoserine.lactone","Glutathione.Synthesis","Glutathione.Transporter","DHPS.Transporter","DHPS.Degradation","DMSP.degradation","Taurine.Transport","Taurine.Degradation","Hypotaurine.Degradation","Isethionate.Transport","N.acetyltaurine.Transport","DOS.Misc.Degradation.2","DOS.Misc.Degradation.3","DOS.Misc.Degradation.4","Choline.O.sulfate.Degradation","Choline.O.sulfate.Transport","Cysteate.Degradation","Biotin.Transport","Biotin.Degradation","Coenzyme.A.Degradation","Methanethiol.Degradation","Methanethiol.Synthesis","X3.Mercaptopyruvate.Degradation","Glutathione.disulfide.degradation.and.synthesis","Dimethylsulfoxide.Degradation","Dimethylsulfone.Degradation","Methanesulfonate.Degradation","Sulfolactate.degradation","Sulfopyruvate.Degradation","Sulfoacetaldehyde.Degradation","S.adenosyl.L.homocysteine.degradation"
"TARA_SAMEA2619974_METAG_LHGELCPO","TARA_SAMEA2619974_METAG_LHGELCPO",0.5,0,0,0,1,1,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2619974_METAG_OGGPLFGG","TARA_SAMEA2619974_METAG_OGGPLFGG",1,0,1,0,1,1,0.6,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2619974_METAG_IMAFLLNG","TARA_SAMEA2619974_METAG_IMAFLLNG",0.666666666666667,0,0.333333333333333,0,1,1,0.4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2619974_METAG_OMLHJDHA","TARA_SAMEA2619974_METAG_OMLHJDHA",1,0,1,0,1,1,0.4,0,0,0.333333333333333,0,0,0.5,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622673_METAG_MCALEAJH","TARA_SAMEA2622673_METAG_MCALEAJH",1,0,0.333333333333333,0,1,1,0.2,0.2,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2619548_METAG_MIHBNKIL","TARA_SAMEA2619548_METAG_MIHBNKIL",1,0,0.333333333333333,0,0.5,1,0.4,0.2,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2619548_METAG_BILEJEDO","TARA_SAMEA2619548_METAG_BILEJEDO",1,0,0.333333333333333,0,1,0,0,0.2,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619548_METAG_KCBPGICI","TARA_SAMEA2619548_METAG_KCBPGICI",1,0,0.333333333333333,0,0,0.666666666666667,0.4,0.2,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2619974_METAG_EBHJAPLM","TARA_SAMEA2619974_METAG_EBHJAPLM",1,0,1,0,0.5,1,0.4,0,0,0.333333333333333,0,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0.333333333333333,0,1,1,0,1,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA4398266_METAG_ACLPJJMH","TARA_SAMEA4398266_METAG_ACLPJJMH",1,0,1,0,1,0.666666666666667,0.4,0.2,0,0.333333333333333,0,0,0.5,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0
"TARA_SAMEA2622738_METAG_GAKIIHED","TARA_SAMEA2622738_METAG_GAKIIHED",1,0,1,0,1,1,0.8,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,1,1
"TARA_SAMEA2622738_METAG_BNEKNHNB","TARA_SAMEA2622738_METAG_BNEKNHNB",1,0,1,0,1,1,0.6,0,0,0.333333333333333,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621551_METAG_IDPFDBCJ","TARA_SAMEA2621551_METAG_IDPFDBCJ",1,0,0.333333333333333,0,1,1,0.2,0.2,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA4398432_METAG_IHNJNEAP","TARA_SAMEA4398432_METAG_IHNJNEAP",1,0,1,0,1,1,0.5,0.2,0,0.666666666666667,0,0,0.5,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621222_METAG_KKDEGGHP","TARA_SAMEA2621222_METAG_KKDEGGHP",1,0,1,0,1,1,0.4,0,0,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,1
"TARA_SAMEA2621222_METAG_IGJMIHLH","TARA_SAMEA2621222_METAG_IGJMIHLH",1,0,1,0,1,1,0.2,0.2,0,0.666666666666667,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2621222_METAG_CEOPIGAK","TARA_SAMEA2621222_METAG_CEOPIGAK",1,0,1,0,1,1,0.4,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2621222_METAG_MJDMHFMJ","TARA_SAMEA2621222_METAG_MJDMHFMJ",1,0,0.333333333333333,0,0,1,0.4,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621222_METAG_IHMNJDLG","TARA_SAMEA2621222_METAG_IHMNJDLG",1,0,1,0,1,1,0.4,0,0,0.666666666666667,0,0,0,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1
"TARA_SAMEA2621222_METAG_MFFIGDJC","TARA_SAMEA2621222_METAG_MFFIGDJC",0.5,0,1,0,1,1,0.6,0.2,0,0.333333333333333,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0.333333333333333,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2621222_METAG_HEGHLCDD","TARA_SAMEA2621222_METAG_HEGHLCDD",1,0,1,0,1,1,0.6,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.333333333333333,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1
"TARA_SAMEA2621222_METAG_CNGLJLMB","TARA_SAMEA2621222_METAG_CNGLJLMB",1,0,1,0,0.5,1,0.6,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
"TARA_SAMEA2621222_METAG_MPFCLKBF","TARA_SAMEA2621222_METAG_MPFCLKBF",1,0,1,0,1,1,0.8,0,0,0.666666666666667,1,0,0,0,1,0,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621222_METAG_CONFCAFG","TARA_SAMEA2621222_METAG_CONFCAFG",1,0,1,0,1,1,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0.333333333333333,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1
"TARA_SAMEA4397330_METAG_GFBBFFPE","TARA_SAMEA4397330_METAG_GFBBFFPE",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,1,1,1,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1
"TARA_SAMEA4397330_METAG_MLPOFECG","TARA_SAMEA4397330_METAG_MLPOFECG",1,0,1,0,1,0.666666666666667,0.4,0.2,0,0.333333333333333,0,0,0.5,0,1,0,1,0,1,1,1,0,1,0,1,0.333333333333333,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,0
"TARA_SAMEA4397330_METAG_KDMGKJIF","TARA_SAMEA4397330_METAG_KDMGKJIF",1,0,1,0,1,0.333333333333333,0.4,0,0,0.333333333333333,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621564_METAG_CNFCOAGG","TARA_SAMEA2621564_METAG_CNFCOAGG",1,0,1,0,1,0,0.8,0.75,0,0.333333333333333,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0.333333333333333,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2622696_METAG_JOMKGDAF","TARA_SAMEA2622696_METAG_JOMKGDAF",1,0,1,0,1,1,0.333333333333333,0.2,0,0.333333333333333,0,0,0.5,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622696_METAG_LOBOKMIB","TARA_SAMEA2622696_METAG_LOBOKMIB",1,0,1,0,1,1,0.2,0.2,0,0.333333333333333,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622696_METAG_DDCBKPGC","TARA_SAMEA2622696_METAG_DDCBKPGC",1,0,1,0,1,1,0.6,0,0,0.333333333333333,0,0,0.5,0,0,0,1,0,0,0,0,1,1,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2622696_METAG_JMEFDEOH","TARA_SAMEA2622696_METAG_JMEFDEOH",1,0,1,0,1,1,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1
"TARA_SAMEA2622696_METAG_ABFIPDPK","TARA_SAMEA2622696_METAG_ABFIPDPK",1,0,1,0,1,1,0.333333333333333,0.2,0,0.666666666666667,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622696_METAG_KBBNDPHL","TARA_SAMEA2622696_METAG_KBBNDPHL",1,0,1,0,1,1,1,0.2,0,0.333333333333333,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
"TARA_SAMEA2622696_METAG_KPHCJLLL","TARA_SAMEA2622696_METAG_KPHCJLLL",1,0,1,0,1,1,0.5,0.4,0,0.666666666666667,0,0,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2622696_METAG_KGIODGLG","TARA_SAMEA2622696_METAG_KGIODGLG",1,0,0.5,0,1,1,0.4,0.2,0,0.333333333333333,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622696_METAG_IDHDGHOG","TARA_SAMEA2622696_METAG_IDHDGHOG",0.5,0,1,0,0,1,0.4,0,0,0.333333333333333,0,0,0.5,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622696_METAG_KAKJFCOM","TARA_SAMEA2622696_METAG_KAKJFCOM",1,0,1,0,1,1,0.333333333333333,0,0,0.333333333333333,0,0,1,0,1,0,1,0,0,0,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2620256_METAG_MECLBIAM","TARA_SAMEA2620256_METAG_MECLBIAM",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,0.333333333333333,0,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1
"TARA_SAMEA2619747_METAG_CAJAMPHK","TARA_SAMEA2619747_METAG_CAJAMPHK",1,0,1,0,0,0,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.333333333333333,0,1,0,0,1,1,1,1,1,0,0,0,0,0,1,0
"TARA_SAMEA2619747_METAG_JBDDHCJO","TARA_SAMEA2619747_METAG_JBDDHCJO",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"TARA_SAMEA2619747_METAG_NIBIJEAK","TARA_SAMEA2619747_METAG_NIBIJEAK",1,0,1,0,1,0.333333333333333,0.4,0.2,0,0.333333333333333,0,1,0,0,1,0,1,0,0,0,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_BMCIHNBO","TARA_SAMEA2621044_METAG_BMCIHNBO",1,0,0.5,0,0.5,1,0.6,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1
"TARA_SAMEA2621044_METAG_DDNDBKKK","TARA_SAMEA2621044_METAG_DDNDBKKK",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0.333333333333333,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2623627_METAG_CPPDMDEJ","TARA_SAMEA2623627_METAG_CPPDMDEJ",1,0,0.333333333333333,0,1,0,0,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_DNHIODMI","TARA_SAMEA2621044_METAG_DNHIODMI",1,0,1,0,1,0,0,0.2,0,0.333333333333333,0,0,0.5,0,1,0,1,0,0,0,1,1,1,0,1,0.333333333333333,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"TARA_SAMEA2621044_METAG_JGKKDJCN","TARA_SAMEA2621044_METAG_JGKKDJCN",1,0,1,0,1,1,0.666666666666667,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0.333333333333333,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,1
"TARA_SAMEA2623627_METAG_CFBKPOFJ","TARA_SAMEA2623627_METAG_CFBKPOFJ",1,0,0.333333333333333,0,0.5,0,0,0.2,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2621044_METAG_LGIKMKON","TARA_SAMEA2621044_METAG_LGIKMKON",1,0,1,0,1,1,0.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,1
"TARA_SAMEA2621044_METAG_HMFLHOGF","TARA_SAMEA2621044_METAG_HMFLHOGF",0.5,0,0.5,0,1,1,0.666666666666667,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.333333333333333,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2621044_METAG_ABCBPDNN","TARA_SAMEA2621044_METAG_ABCBPDNN",1,0,1,0,1,1,0.6,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1
"TARA_SAMEA2621044_METAG_CGDFHKHG","TARA_SAMEA2621044_METAG_CGDFHKHG",1,0,1,0,1,1,0.4,0,0,0.333333333333333,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621528_METAG_INEPOEAI","TARA_SAMEA2621528_METAG_INEPOEAI",1,0,1,0,1,1,1,0.75,0,0.333333333333333,1,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
"TARA_SAMEA2621528_METAG_PMNPCKGK","TARA_SAMEA2621528_METAG_PMNPCKGK",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1
"TARA_SAMEA2620783_METAG_DJEACFGL","TARA_SAMEA2620783_METAG_DJEACFGL",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,0,0,1,0,1,1,0,1,1,0,1,0.333333333333333,0,1,0,0,1,1,1,1,1,0,0,0,0,0,0,1
"TARA_SAMEA2621191_METAG_COMJHHCH","TARA_SAMEA2621191_METAG_COMJHHCH",1,0,1,0,1,0,0.2,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,1,1,0,1,0.333333333333333,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,0
"TARA_SAMEA4397445_METAG_HPOMHCCI","TARA_SAMEA4397445_METAG_HPOMHCCI",1,0,1,1,1,0.333333333333333,1,0.75,0,0.333333333333333,1,0,0.5,0,1,0,1,0,0,0,1,1,1,0,1,0.333333333333333,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0
"TARA_SAMEA4398315_METAG_FFHILPHF","TARA_SAMEA4398315_METAG_FFHILPHF",1,0,1,0,1,0.333333333333333,0,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2619950_METAG_HJFAPACK","TARA_SAMEA2619950_METAG_HJFAPACK",1,0,1,0,1,1,0.4,0,0,0.333333333333333,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA2621295_METAG_GDLIFINF","TARA_SAMEA2621295_METAG_GDLIFINF",1,0,1,0,1,1,0.6,0,0,0.666666666666667,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2621295_METAG_FJLCOPKF","TARA_SAMEA2621295_METAG_FJLCOPKF",1,0,1,0,1,0,0.2,0,0,0.333333333333333,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0
"TARA_SAMEA2621295_METAG_CAFIMLEL","TARA_SAMEA2621295_METAG_CAFIMLEL",1,0,1,0,1,0.333333333333333,0.2,0.2,0,0.333333333333333,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2621295_METAG_IKCOIJEE","TARA_SAMEA2621295_METAG_IKCOIJEE",1,0,1,0,1,1,0.4,0,0,0.333333333333333,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,1,1
"TARA_SAMEA2621295_METAG_ECADHANO","TARA_SAMEA2621295_METAG_ECADHANO",1,0,1,0,1,0.333333333333333,0.6,0,0,0.333333333333333,0,0,0.5,0,0,0,1,1,1,0,0,0,1,0,0,0.333333333333333,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0
"TARA_SAMEA2621295_METAG_FCHAFGLO","TARA_SAMEA2621295_METAG_FCHAFGLO",1,1,1,0,1,0.333333333333333,0.6,0.25,0,0.333333333333333,0,0,0.5,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,1
"TARA_SAMEA2622716_METAG_AIKIDNMC","TARA_SAMEA2622716_METAG_AIKIDNMC",1,0,1,0,1,1,0.2,0,0,0.333333333333333,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622716_METAG_PGFFMCOD","TARA_SAMEA2622716_METAG_PGFFMCOD",1,0,0.333333333333333,0,1,1,0.2,0,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622716_METAG_FJPBONOE","TARA_SAMEA2622716_METAG_FJPBONOE",1,0,1,0,1,1,0.5,0.2,0,0.333333333333333,1,0,1,0,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1
"TARA_SAMEA2622716_METAG_EFJMPCMG","TARA_SAMEA2622716_METAG_EFJMPCMG",1,0,1,0,1,0.333333333333333,0.5,0,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0
"TARA_SAMEA2622716_METAG_PFDIOFHE","TARA_SAMEA2622716_METAG_PFDIOFHE",0.5,0,0,0,1,1,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622716_METAG_BJFCCOBP","TARA_SAMEA2622716_METAG_BJFCCOBP",1,0,1,0,1,1,0.2,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622716_METAG_HLKCEHMD","TARA_SAMEA2622716_METAG_HLKCEHMD",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0.333333333333333,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
"TARA_SAMEA2622716_METAG_JAAIOKDA","TARA_SAMEA2622716_METAG_JAAIOKDA",1,0,1,0,1,1,0.333333333333333,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622716_METAG_ENBNMECC","TARA_SAMEA2622716_METAG_ENBNMECC",1,0,1,0,1,1,0.4,0.2,0,0.666666666666667,0,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1
"TARA_SAMEA2622716_METAG_PAOCMJDN","TARA_SAMEA2622716_METAG_PAOCMJDN",1,0,1,0,1,0.333333333333333,0.166666666666667,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0.333333333333333,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622716_METAG_EBADBMMI","TARA_SAMEA2622716_METAG_EBADBMMI",0.5,0,0.333333333333333,0,1,0,0.2,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622716_METAG_MHNEMLMC","TARA_SAMEA2622716_METAG_MHNEMLMC",1,0,1,0,1,1,0.6,0,0,0.333333333333333,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622716_METAG_AHMKDKGM","TARA_SAMEA2622716_METAG_AHMKDKGM",1,0,1,0,1,1,0.333333333333333,0,0,0.666666666666667,0,0,0.5,0,1,0,1,0,0,0,1,0,1,0,1,0.333333333333333,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622715_METAG_FGAMECKC","TARA_SAMEA2622715_METAG_FGAMECKC",1,0,0.333333333333333,0,1,0,0,0,0,0.333333333333333,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622715_METAG_FGPFIDMB","TARA_SAMEA2622715_METAG_FGPFIDMB",1,0,1,0,1,1,1,0,0,0.333333333333333,1,0,1,0,1,1,1,0,0,0,1,0,1,0,1,0.333333333333333,0,1,0,1,1,1,0,1,1,0,0,0,0,0,1,1
"TARA_SAMEA2622715_METAG_MOAMGJFF","TARA_SAMEA2622715_METAG_MOAMGJFF",1,0,1,0,1,0.333333333333333,0.4,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0
"TARA_SAMEA2622715_METAG_HCAJFCNH","TARA_SAMEA2622715_METAG_HCAJFCNH",1,0,1,0,1,1,0.5,0.2,0,0.333333333333333,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1
"TARA_SAMEA2622715_METAG_HNJDOAOO","TARA_SAMEA2622715_METAG_HNJDOAOO",1,0,1,0,0,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,0.333333333333333,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1
"TARA_SAMEA2622715_METAG_DGPMFALG","TARA_SAMEA2622715_METAG_DGPMFALG",1,0,1,0,1,1,0.4,0.2,0,0.333333333333333,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0.333333333333333,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1
"TARA_SAMEA2622823_METAG_INOGNMCC","TARA_SAMEA2622823_METAG_INOGNMCC",1,0,1,0,0,1,0.4,0.2,0,0.333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622823_METAG_MJBLNHDD","TARA_SAMEA2622823_METAG_MJBLNHDD",1,0,0.333333333333333,0,1,0.333333333333333,0,0,0,0.333333333333333,0,0,0.5,0,1,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622823_METAG_HHHENNDP","TARA_SAMEA2622823_METAG_HHHENNDP",0.5,0,0.25,0,1,0.333333333333333,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2622823_METAG_GIMJMCOH","TARA_SAMEA2622823_METAG_GIMJMCOH",0.5,0,1,0,1,1,0.6,0,0,0.333333333333333,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
"TARA_SAMEA2622823_METAG_BHDJKCOH","TARA_SAMEA2622823_METAG_BHDJKCOH",1,0,1,0,1,1,0.6,0,0,0.333333333333333,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,1,1
