"","Step1:K00812","Step1:K00813","Step1:K11358","Step1:K14454","Step1:K00811","Step1:K14455","Step2:K17950","Step3:K05884","Step4:K16845","Step4:K16846"
"TARA_SAMEA2623098_METAG_CCNPEKCF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_KKFBBPKP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_PPGKDEFF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_IKMHKLHK",0,0,0,0,0,0,0,0,0,0
"BATS_SAMN07137117_METAG_CGHCEMAO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_MHLNJCEJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_PMAGCJHG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_OPDCGKNK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_JDMLJNDF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_FIPGMEBN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_KDEJBHHG",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_CDJPKBPD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_MGFHNPKL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_ALBAGHNG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_LHOJMMDP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_ODMAGGAD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_GGGDIGDO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_OPEBMDLH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_NMOIELGN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_PJEILHDM",0,0,0,0,0,0,0,0,0,0
"HOTS_SAMN07137036_METAG_IENOHGOL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_HBGEAFDB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_FCPKKGEC",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA2623098_METAG_CHMEOGAP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_EDKOKKMJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_OEELFNMN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_HCEBBFJE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_BLJLFDDE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_LPEMKMDO",1,0,0,0,0,0,1,0,1,1
"TARA_SAMEA4397157_METAG_FCBJOIHE",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_OHLHEKJB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_OOPDALAK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_JOMJHIPB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_FABAACMD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_LHECOHGO",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_EKODMHFN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_AIAKMLEE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_CBACNJGN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_OFPNPCLA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397157_METAG_CHNEGANM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_DNKHMENJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_LHHIOMBA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_PBLMCPBF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_JHPHAAAC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_ONGPIEEJ",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_AALEICEL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_EIHLJOJK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_LMMICBHK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_IKNIAJOL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_LLHMMMKK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_EBILGJFF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_BMLDPEHL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_ACMEPIPN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_IPPGMLGI",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_HIPPICAM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_AFGMMLHC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397705_METAG_MKDEOOLM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_HGNBAOFA",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_DCDOIPBN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_FPEECNPB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_IPKOIBKJ",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_EMKDJPMG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_APKDJONF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_FGBONFPL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_MBKOPILO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_DNIDNLGG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_BGFIPJEF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_KGKBNFMJ",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_CJNFLEHD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_COCNPILF",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_OFLOKOLE",1,0,0,0,0,0,0,0,0,0
"HOTS_SAMN07137003_METAG_DHIHEDJF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_PGHBECEM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_AJCGKLPE",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_MNOGMGKO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_EKDGGBHF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_BHNFGGEO",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_GACMFDMI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_BGAHPPKB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_MKLAPICM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_OPJFOLBB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_AEKLLDIL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_DLOGLJNC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_PDFHNAHN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_DOIOKCNF",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_COODPLIM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_HKGNEDKI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_FPMGJCIP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_LHOEMMKP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_POOFKHIB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_KNJFNPKM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_DPKOJIBG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397516_METAG_PBFHPPGJ",0,0,0,0,0,0,0,0,1,0
"TARA_SAMEA4397516_METAG_KCCDHJLH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_PMKNPOJE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_HPFAEJIJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_PKJHBJLK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_EDNDHFBB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_NMGDDPGE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_EIMNMEJE",0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA4396971_METAG_CDICHOFM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_NNGEANFP",1,0,0,0,0,0,0,1,0,0
"TARA_SAMEA4396971_METAG_MKGACLLD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_JFKIMKOC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_IADMHICJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_EJCGIHEE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_NBKCHEJA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_ODKCEDEK",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_IMPBJEEI",0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA4396971_METAG_FGJPCKHH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_PGICFMHL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_LGAHEJBM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_IJLIJJEL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_BOGMOKHH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396971_METAG_NKNPLEOP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_EJIEKEGE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_DIKFKALH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_LCBLJFJI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_BPKEAHCI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_BEOOFIHL",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_CGAKDNHB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_APDACKDC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_ENABEDHK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_MJMNCMPG",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_OEHPPDIP",0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA4396496_METAG_ACCNDPDF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_AMOMFOGM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_AMCKHDPA",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_MGACKCLJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_LPKADHKB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_LFLFKFIM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_JGJLKFIM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_JNBJNAIH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_OGPABMHE",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_HIJLFNJK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_ACEDGMBE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_KBODADGG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_HGGKNPBP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_GBADDBJI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_EADNCKBD",1,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136950_METAG_CMGHANOM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_BNLIAGLH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_MPJFDJLF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_CFHLENJB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_HDMAEADL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_CCKCIDMH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_CAPLKIJO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_NOCFFOCP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_CPDOEGFB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_KJKFPMMH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_PPLLANOJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_PHMGJDMO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_DMFLKMOM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_FNDNFMDN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_JODPNLLK",0,0,0,0,0,0,0,0,1,1
"TARA_SAMEA4396496_METAG_FHMOKBFN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_FKKIAAPD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_DFIDNHHJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4396496_METAG_BJHNLBOE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_LPCJDNJC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_HDLNBPFM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_DGEKPGED",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_OMAFMOIH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_ALJJHNLM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_FPLOINJG",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_BGNPFJBK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_KIABGEHB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_HPCCJMCE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_OFBKOLHP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_JLEBLAGI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_ALAMKKMH",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_DFHFKMLO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_DNCDMJEH",0,1,0,0,0,0,1,0,0,0
"TARA_SAMEA4397239_METAG_KNPCJFIA",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_NFPDNPMI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_HODPDBGM",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_JLHAIDHN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_PMJHNGDC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_KBPCMGPD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_FCOBKHFP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_EAOLPKHN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397239_METAG_IAAONLKG",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_EFBPDAAB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_LKGEFOPE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_OEKPNDGN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_FDOALGEH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_PBFOHJCB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_ENPHBNKM",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_JNFBIAKC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_FOCBEMAH",1,0,0,0,0,0,1,0,0,0
"TARA_SAMEA4397930_METAG_PELOOLIL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_NLBIBMBP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_KBPLHCIN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_CAFNLJIB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_EBPJPIPN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_IFJLOOJP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_PEMHHMDA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_AMLBAOHK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_CKNILBCF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_KJGPNOGN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_LMBDMBJJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_MHHBBFCA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_JFFBMLEE",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_EODLPDDK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_LENHKCOJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_ACIINEJL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_IAPMNNCA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_AJDHIFID",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_EOBHGFJC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_ILLHPJHP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_NLIEKAEB",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397930_METAG_JOHGCMNM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_LDDDHIJK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_GJFPHMJM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_MEMFOCCL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_FDICDOGD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_FOKAKHCN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_AEHIAKJO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_DKOCJOBL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_IDDPFGGC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_DIPKNOEH",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_DAEPNFKN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_GLDGAPAK",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_BENKFIHC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_AFBCMNFN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_CMELBKCI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_CFKCNEFB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_EMCKIBJK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_LMFAAFLL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_GNPBAMJM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_IKHEOFPJ",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_BOJMLGEP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_FOLIDOGE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_PNBMOKON",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_JPLPOFBI",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_PIJONLJN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_OGMNPBAE",0,0,1,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_CFDLIKAI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_FPNKKGCL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_KEIOPPJM",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_GPMNMLEC",1,0,0,0,0,0,0,0,0,0
"BATS_SAMN07137083_METAG_PFLBGOLP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_HLFLMDAE",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136533_METAG_JHCKPFNB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_BCFPKDCP",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397611_METAG_LGMMELOB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_LGNFMIEE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_ALFJIJFA",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_JAONMKEH",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_JEGHJHDL",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_HABLODDP",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_HCJEFNGM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_MNMFDCED",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_OEJHMMLL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_CIHMBHJN",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_MACIBDOF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_OODFHJDD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_HFODIBMB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_OEIOCEOD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_ONJJKPLA",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_OLKIJDPJ",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_OACGOMGD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4397756_METAG_HEBEAGJM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_ABFEHANB",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_EJDAEPNF",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_IGKNBHPD",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_KJJDGCFL",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_PGINMNCD",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_ONMJKIFK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_EIEEHFGN",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_DAILBIBF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_NFCCDKGK",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_NGHGLKKI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_ANLBBNAE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_FLPBOFKF",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_NBGJGHDC",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_DIFKKNPC",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_PJDIFKAO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_IHDDKPJJ",0,1,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_GGDEPJOB",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_CPHPADEL",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_DODPIHCD",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_ADKLFEMM",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_JCDKDMMJ",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_EIBOFNPO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_GPAKLDFO",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_NMLLNCGJ",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136733_METAG_LDHBJBOO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_JKELJGGM",0,0,0,0,0,0,1,0,0,0
"TARA_SAMEA4398296_METAG_HGNOGDGO",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_OKDEAOHI",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_LOCGKNDE",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_BPLBMHAO",0,0,0,0,0,0,0,0,0,0
"BGEO_SAMN07136946_METAG_KNINBOHK",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_LJNNCPKN",0,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_DFNDNNJE",1,0,0,0,0,0,0,0,0,0
"TARA_SAMEA4398296_METAG_JPBILCJK",1,0,0,0,0,0,0,0,0,0
